split,channel,uav_id,flight_cycle,RUL,value,previous_value,next_value,direction,lower_bound,upper_bound,distance_beyond_bound_iqr,extreme_run_length,isolated_spike,cooccurring_channel_count,cooccurring_channels,change_from_previous,change_to_next
test,telemetry_04,UAV_0101,98,,-125.55620624564462,-125.87101026067972,-125.87243259961178,high,-126.04453561039314,-125.74584443465695,4.444280350145725,1,True,2,telemetry_04;telemetry_24,0.3148040150351079,-0.31622635396716703
train,telemetry_01,UAV_0001,62,197.0,-14.564404810341188,-34.61416254467554,22.562015226445368,low,29.131278113097977,142.99618092382494,2.6862516272684056,160,False,3,telemetry_01;telemetry_18;telemetry_26,20.04975773433435,37.126420036786556
train,telemetry_01,UAV_0001,63,196.0,22.562015226445368,-14.564404810341188,-30.999010368445557,low,29.131278113097977,142.99618092382494,0.40385438419955455,160,False,3,telemetry_01;telemetry_18;telemetry_26,37.126420036786556,-53.56102559489092
train,telemetry_01,UAV_0001,64,195.0,-30.999010368445557,22.562015226445368,-22.187255676630045,low,29.131278113097977,142.99618092382494,3.696591390153556,160,False,3,telemetry_01;telemetry_18;telemetry_26,-53.56102559489092,8.811754691815512
train,telemetry_01,UAV_0001,65,194.0,-22.187255676630045,-30.999010368445557,-29.68318655489581,low,29.131278113097977,142.99618092382494,3.154876767648318,160,False,3,telemetry_01;telemetry_18;telemetry_26,8.811754691815512,-7.495930878265764
train,telemetry_01,UAV_0001,66,193.0,-29.68318655489581,-22.187255676630045,-37.14148189997596,low,29.131278113097977,142.99618092382494,3.615699328881973,160,False,3,telemetry_01;telemetry_18;telemetry_26,-7.495930878265764,-7.458295345080149
train,telemetry_01,UAV_0001,67,192.0,-37.14148189997596,-29.68318655489581,-36.677937327704285,low,29.131278113097977,142.99618092382494,4.074208194448252,160,False,3,telemetry_01;telemetry_18;telemetry_26,-7.458295345080149,0.46354457227167245
train,telemetry_01,UAV_0001,68,191.0,-36.677937327704285,-37.14148189997596,-2.1174909066578493,low,29.131278113097977,142.99618092382494,4.045711160456175,160,False,3,telemetry_01;telemetry_18;telemetry_26,0.46354457227167245,34.560446421046436
train,telemetry_01,UAV_0001,69,190.0,-2.1174909066578493,-36.677937327704285,-23.011937954129763,low,29.131278113097977,142.99618092382494,1.9210606406251078,160,False,3,telemetry_01;telemetry_18;telemetry_26,34.560446421046436,-20.894447047471914
train,telemetry_01,UAV_0001,70,189.0,-23.011937954129763,-2.1174909066578493,-10.408474637636845,low,29.131278113097977,142.99618092382494,3.2055752339886783,160,False,3,telemetry_01;telemetry_18;telemetry_26,-20.894447047471914,12.603463316492919
train,telemetry_01,UAV_0001,71,188.0,-10.408474637636845,-23.011937954129763,-31.639846714943587,low,29.131278113097977,142.99618092382494,2.430760158951008,160,False,3,telemetry_01;telemetry_18;telemetry_26,12.603463316492919,-21.231372077306744
train,telemetry_01,UAV_0001,72,187.0,-31.639846714943587,-10.408474637636845,-18.16098140878914,low,29.131278113097977,142.99618092382494,3.7359876774620595,160,False,3,telemetry_01;telemetry_18;telemetry_26,-21.231372077306744,13.478865306154447
train,telemetry_01,UAV_0001,73,186.0,-18.16098140878914,-31.639846714943587,-31.166950688107903,low,29.131278113097977,142.99618092382494,2.907356072691635,160,False,3,telemetry_01;telemetry_18;telemetry_26,13.478865306154447,-13.005969279318762
train,telemetry_01,UAV_0001,74,185.0,-31.166950688107903,-18.16098140878914,-12.573385340510498,low,29.131278113097977,142.99618092382494,3.7069157500626893,160,False,3,telemetry_01;telemetry_18;telemetry_26,-13.005969279318762,18.593565347597405
train,telemetry_01,UAV_0001,75,184.0,-12.573385340510498,-31.166950688107903,-33.6081186493807,low,29.131278113097977,142.99618092382494,2.563850993317293,160,False,3,telemetry_01;telemetry_18;telemetry_26,18.593565347597405,-21.0347333088702
train,telemetry_01,UAV_0001,76,183.0,-33.6081186493807,-12.573385340510498,-40.553950139097736,low,29.131278113097977,142.99618092382494,3.8569898756895697,160,False,3,telemetry_01;telemetry_18;telemetry_26,-21.0347333088702,-6.945831489717037
train,telemetry_01,UAV_0001,77,182.0,-40.553950139097736,-33.6081186493807,-23.32619511104956,low,29.131278113097977,142.99618092382494,4.2839943277009125,160,False,3,telemetry_01;telemetry_18;telemetry_26,-6.945831489717037,17.227755028048175
train,telemetry_01,UAV_0001,78,181.0,-23.32619511104956,-40.553950139097736,-15.83290465323249,low,29.131278113097977,142.99618092382494,3.2248946207719364,160,False,3,telemetry_01;telemetry_18;telemetry_26,17.227755028048175,7.493290457817071
train,telemetry_01,UAV_0001,79,180.0,-15.83290465323249,-23.32619511104956,-4.74747279668162,low,29.131278113097977,142.99618092382494,2.7642343829819827,160,False,3,telemetry_01;telemetry_18;telemetry_26,7.493290457817071,11.08543185655087
train,telemetry_01,UAV_0001,80,179.0,-4.74747279668162,-15.83290465323249,-45.132947434878446,low,29.131278113097977,142.99618092382494,2.082742359712581,160,False,3,telemetry_01;telemetry_18;telemetry_26,11.08543185655087,-40.385474638196825
train,telemetry_01,UAV_0001,81,178.0,-45.132947434878446,-4.74747279668162,-17.92456017777468,low,29.131278113097977,142.99618092382494,4.565494423685233,160,False,3,telemetry_01;telemetry_18;telemetry_26,-40.385474638196825,27.208387257103766
train,telemetry_01,UAV_0001,82,177.0,-17.92456017777468,-45.132947434878446,-20.53200268558524,low,29.131278113097977,142.99618092382494,2.892821755476679,160,False,3,telemetry_01;telemetry_18;telemetry_26,27.208387257103766,-2.6074425078105605
train,telemetry_01,UAV_0001,83,176.0,-20.53200268558524,-17.92456017777468,-15.890227235403884,low,29.131278113097977,142.99618092382494,3.053117835340846,160,False,3,telemetry_01;telemetry_18;telemetry_26,-2.6074425078105605,4.641775450181356
train,telemetry_01,UAV_0001,84,175.0,-15.890227235403884,-20.53200268558524,-14.683884369044634,low,29.131278113097977,142.99618092382494,2.7677583668022363,160,False,3,telemetry_01;telemetry_18;telemetry_26,4.641775450181356,1.2063428663592504
train,telemetry_01,UAV_0001,85,174.0,-14.683884369044634,-15.890227235403884,10.512707734178775,low,29.131278113097977,142.99618092382494,2.6935967958873466,160,False,3,telemetry_01;telemetry_18;telemetry_26,1.2063428663592504,25.19659210322341
train,telemetry_01,UAV_0001,86,173.0,10.512707734178775,-14.683884369044634,-30.104020556921995,low,29.131278113097977,142.99618092382494,1.1446019751062073,160,False,3,telemetry_01;telemetry_18;telemetry_26,25.19659210322341,-40.61672829110077
train,telemetry_01,UAV_0001,87,172.0,-30.104020556921995,10.512707734178775,-19.28444353409263,low,29.131278113097977,142.99618092382494,3.641570672390517,160,False,3,telemetry_01;telemetry_18;telemetry_26,-40.61672829110077,10.819577022829364
train,telemetry_01,UAV_0001,88,171.0,-19.28444353409263,-30.104020556921995,-12.681917609699042,low,29.131278113097977,142.99618092382494,2.976422437155115,160,False,3,telemetry_01;telemetry_18;telemetry_26,10.819577022829364,6.602525924393589
train,telemetry_01,UAV_0001,89,170.0,-12.681917609699042,-19.28444353409263,-20.51078614480824,low,29.131278113097977,142.99618092382494,2.570523162401586,160,False,3,telemetry_01;telemetry_18;telemetry_26,6.602525924393589,-7.828868535109198
train,telemetry_01,UAV_0001,90,169.0,-20.51078614480824,-12.681917609699042,-6.087796713846771,low,29.131278113097977,142.99618092382494,3.0518135195967235,160,False,3,telemetry_01;telemetry_18;telemetry_26,-7.828868535109198,14.422989430961469
train,telemetry_01,UAV_0001,91,168.0,-6.087796713846771,-20.51078614480824,-11.77957327826944,low,29.131278113097977,142.99618092382494,2.1651405982264436,160,False,3,telemetry_01;telemetry_18;telemetry_26,14.422989430961469,-5.691776564422669
train,telemetry_01,UAV_0001,92,167.0,-11.77957327826944,-6.087796713846771,-6.067000907452453,low,29.131278113097977,142.99618092382494,2.515050315509452,160,False,3,telemetry_01;telemetry_18;telemetry_26,-5.691776564422669,5.7125723708169875
train,telemetry_01,UAV_0001,93,166.0,-6.067000907452453,-11.77957327826944,-17.36979386142154,low,29.131278113097977,142.99618092382494,2.163862147701595,160,False,3,telemetry_01;telemetry_18;telemetry_26,5.7125723708169875,-11.302792953969089
train,telemetry_01,UAV_0001,94,165.0,-17.36979386142154,-6.067000907452453,-10.261313130065048,low,29.131278113097977,142.99618092382494,2.8587167405105913,160,False,3,telemetry_01;telemetry_18;telemetry_26,-11.302792953969089,7.108480731356494
train,telemetry_01,UAV_0001,95,164.0,-10.261313130065048,-17.36979386142154,-7.729643099157229,low,29.131278113097977,142.99618092382494,2.421713204818751,160,False,3,telemetry_01;telemetry_18;telemetry_26,7.108480731356494,2.5316700309078186
train,telemetry_01,UAV_0001,96,163.0,-7.729643099157229,-10.261313130065048,-28.73773865973452,low,29.131278113097977,142.99618092382494,2.2660753411847496,160,False,3,telemetry_01;telemetry_18;telemetry_26,2.5316700309078186,-21.008095560577292
train,telemetry_01,UAV_0001,97,162.0,-28.73773865973452,-7.729643099157229,-7.085984422975585,low,29.131278113097977,142.99618092382494,3.557576631696431,160,False,3,telemetry_01;telemetry_18;telemetry_26,-21.008095560577292,21.651754236758936
train,telemetry_01,UAV_0001,98,161.0,-7.085984422975585,-28.73773865973452,-17.49557608831239,low,29.131278113097977,142.99618092382494,2.2265055473145434,160,False,3,telemetry_01;telemetry_18;telemetry_26,21.651754236758936,-10.409591665336805
train,telemetry_01,UAV_0001,99,160.0,-17.49557608831239,-7.085984422975585,-25.647964077051554,low,29.131278113097977,142.99618092382494,2.8664493742414567,160,False,3,telemetry_01;telemetry_18;telemetry_26,-10.409591665336805,-8.152387988739164
train,telemetry_01,UAV_0001,100,159.0,-25.647964077051554,-17.49557608831239,-9.540177076851236,low,29.131278113097977,142.99618092382494,3.3676285305266367,160,False,3,telemetry_01;telemetry_18;telemetry_26,-8.152387988739164,16.107787000200318
train,telemetry_01,UAV_0001,101,158.0,-9.540177076851236,-25.647964077051554,-4.7239461745338645,low,29.131278113097977,142.99618092382494,2.377380383660613,160,False,3,telemetry_01;telemetry_18;telemetry_26,16.107787000200318,4.816230902317372
train,telemetry_01,UAV_0001,102,157.0,-4.7239461745338645,-9.540177076851236,3.871434500016591,low,29.131278113097977,142.99618092382494,2.081296028569542,160,False,3,telemetry_01;telemetry_18;telemetry_26,4.816230902317372,8.595380674550455
train,telemetry_01,UAV_0001,103,156.0,3.871434500016591,-4.7239461745338645,-46.016334006835095,low,29.131278113097977,142.99618092382494,1.5528832935069434,160,False,3,telemetry_01;telemetry_18;telemetry_26,8.595380674550455,-49.887768506851685
train,telemetry_01,UAV_0001,104,155.0,-46.016334006835095,3.871434500016591,-27.276128179877983,low,29.131278113097977,142.99618092382494,4.619801816490683,160,False,3,telemetry_01;telemetry_18;telemetry_26,-49.887768506851685,18.740205826957112
train,telemetry_01,UAV_0001,105,154.0,-27.276128179877983,-46.016334006835095,2.889623693778475,low,29.131278113097977,142.99618092382494,3.46772213653208,160,False,3,telemetry_01;telemetry_18;telemetry_26,18.740205826957112,30.165751873656458
train,telemetry_01,UAV_0001,106,153.0,2.889623693778475,-27.276128179877983,-11.189617873741938,low,29.131278113097977,142.99618092382494,1.6132414501822359,160,False,3,telemetry_01;telemetry_18;telemetry_26,30.165751873656458,-14.079241567520413
train,telemetry_01,UAV_0001,107,152.0,-11.189617873741938,2.889623693778475,-16.833368512251596,low,29.131278113097977,142.99618092382494,2.4787820034154513,160,False,3,telemetry_01;telemetry_18;telemetry_26,-14.079241567520413,-5.643750638509658
train,telemetry_01,UAV_0001,108,151.0,-16.833368512251596,-11.189617873741938,0.268449962972312,low,29.131278113097977,142.99618092382494,2.8257392614850185,160,False,3,telemetry_01;telemetry_18;telemetry_26,-5.643750638509658,17.101818475223908
train,telemetry_01,UAV_0001,109,150.0,0.268449962972312,-16.833368512251596,-14.919942577538563,low,29.131278113097977,142.99618092382494,1.7743816756838784,160,False,3,telemetry_01;telemetry_18;telemetry_26,17.101818475223908,-15.188392540510876
train,telemetry_01,UAV_0001,110,149.0,-14.919942577538563,0.268449962972312,2.502485420476404,low,29.131278113097977,142.99618092382494,2.708108795798366,160,False,3,telemetry_01;telemetry_18;telemetry_26,-15.188392540510876,17.422427998014967
train,telemetry_01,UAV_0001,111,148.0,2.502485420476404,-14.919942577538563,-17.66504232286549,low,29.131278113097977,142.99618092382494,1.6370413028692326,160,False,3,telemetry_01;telemetry_18;telemetry_26,17.422427998014967,-20.167527743341893
train,telemetry_01,UAV_0001,112,147.0,-17.66504232286549,2.502485420476404,6.870881744583386,low,29.131278113097977,142.99618092382494,2.8768675418470053,160,False,3,telemetry_01;telemetry_18;telemetry_26,-20.167527743341893,24.535924067448875
train,telemetry_01,UAV_0001,113,146.0,6.870881744583386,-17.66504232286549,12.69053204470967,low,29.131278113097977,142.99618092382494,1.3684881884861402,160,False,3,telemetry_01;telemetry_18;telemetry_26,24.535924067448875,5.819650300126284
train,telemetry_01,UAV_0001,114,145.0,12.69053204470967,6.870881744583386,9.153025685378282,low,29.131278113097977,142.99618092382494,1.010717259119078,160,False,3,telemetry_01;telemetry_18;telemetry_26,5.819650300126284,-3.5375063593313882
train,telemetry_01,UAV_0001,115,144.0,9.153025685378282,12.69053204470967,-3.94312455267837,low,29.131278113097977,142.99618092382494,1.2281902811307992,160,False,3,telemetry_01;telemetry_18;telemetry_26,-3.5375063593313882,-13.096150238056651
train,telemetry_01,UAV_0001,116,143.0,-3.94312455267837,9.153025685378282,-32.68464714133337,low,29.131278113097977,142.99618092382494,2.033293955779176,160,False,3,telemetry_01;telemetry_18;telemetry_26,-13.096150238056651,-28.741522588655002
train,telemetry_01,UAV_0001,117,142.0,-32.68464714133337,-3.94312455267837,-35.15801350026669,low,29.131278113097977,142.99618092382494,3.800218206836731,160,False,3,telemetry_01;telemetry_18;telemetry_26,-28.741522588655002,-2.473366358933319
train,telemetry_01,UAV_0001,118,141.0,-35.15801350026669,-32.68464714133337,0.4291301752699752,low,29.131278113097977,142.99618092382494,3.952271772818453,160,False,3,telemetry_01;telemetry_18;telemetry_26,-2.473366358933319,35.587143675536666
train,telemetry_01,UAV_0001,119,140.0,0.4291301752699752,-35.15801350026669,-9.414710942090764,low,29.131278113097977,142.99618092382494,1.7645036407642571,160,False,3,telemetry_01;telemetry_18;telemetry_26,35.587143675536666,-9.84384111736074
train,telemetry_01,UAV_0001,120,139.0,-9.414710942090764,0.4291301752699752,-15.736440635218573,low,29.131278113097977,142.99618092382494,2.3696671821240236,160,False,3,telemetry_01;telemetry_18;telemetry_26,-9.84384111736074,-6.321729693127809
train,telemetry_01,UAV_0001,121,138.0,-15.736440635218573,-9.414710942090764,8.455355716685787,low,29.131278113097977,142.99618092382494,2.758304126077273,160,False,3,telemetry_01;telemetry_18;telemetry_26,-6.321729693127809,24.191796351904358
train,telemetry_01,UAV_0001,122,137.0,8.455355716685787,-15.736440635218573,-2.1988889659103563,low,29.131278113097977,142.99618092382494,1.2710804927789434,160,False,3,telemetry_01;telemetry_18;telemetry_26,24.191796351904358,-10.654244682596143
train,telemetry_01,UAV_0001,123,136.0,-2.1988889659103563,8.455355716685787,-5.118699781043489,low,29.131278113097977,142.99618092382494,1.926064697193045,160,False,3,telemetry_01;telemetry_18;telemetry_26,-10.654244682596143,-2.9198108151331326
train,telemetry_01,UAV_0001,124,135.0,-5.118699781043489,-2.1988889659103563,13.469985786417766,low,29.131278113097977,142.99618092382494,2.1055640442386077,160,False,3,telemetry_01;telemetry_18;telemetry_26,-2.9198108151331326,18.588685567461255
train,telemetry_01,UAV_0001,125,134.0,13.469985786417766,-5.118699781043489,-17.863119117968708,low,29.131278113097977,142.99618092382494,0.9627992786240148,160,False,3,telemetry_01;telemetry_18;telemetry_26,18.588685567461255,-31.333104904386474
train,telemetry_01,UAV_0001,126,133.0,-17.863119117968708,13.469985786417766,4.097347137418623,low,29.131278113097977,142.99618092382494,2.889044582633905,160,False,3,telemetry_01;telemetry_18;telemetry_26,-31.333104904386474,21.96046625538733
train,telemetry_01,UAV_0001,127,132.0,4.097347137418623,-17.863119117968708,-7.690516347042006,low,29.131278113097977,142.99618092382494,1.5389950063984663,160,False,3,telemetry_01;telemetry_18;telemetry_26,21.96046625538733,-11.78786348446063
train,telemetry_01,UAV_0001,128,131.0,-7.690516347042006,4.097347137418623,-10.733152901390568,low,29.131278113097977,142.99618092382494,2.2636699708024306,160,False,3,telemetry_01;telemetry_18;telemetry_26,-11.78786348446063,-3.0426365543485616
train,telemetry_01,UAV_0001,129,130.0,-10.733152901390568,-7.690516347042006,14.091228409740069,low,29.131278113097977,142.99618092382494,2.4507201974718678,160,False,7,telemetry_01;telemetry_04;telemetry_10;telemetry_11;telemetry_18;telemetry_24;telemetry_26,-3.0426365543485616,24.824381311130637
train,telemetry_01,UAV_0001,130,129.0,14.091228409740069,-10.733152901390568,-7.763659418105959,low,29.131278113097977,142.99618092382494,0.9246075421370942,160,False,3,telemetry_01;telemetry_18;telemetry_26,24.824381311130637,-21.854887827846028
train,telemetry_01,UAV_0001,131,128.0,-7.763659418105959,14.091228409740069,-5.353231693520385,low,29.131278113097977,142.99618092382494,2.2681665407270435,160,False,3,telemetry_01;telemetry_18;telemetry_26,-21.854887827846028,2.410427724585574
train,telemetry_01,UAV_0001,132,127.0,-5.353231693520385,-7.763659418105959,14.277172632078845,low,29.131278113097977,142.99618092382494,2.119982213022954,160,False,3,telemetry_01;telemetry_18;telemetry_26,2.410427724585574,19.63040432559923
